ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13375210,JH159838,02/20/2024 12:00:00 AM,030XX W 60TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0823,008,15,66,14,1157224,1864698,2024,02/27/2024 03:41:42 PM,41.784493498,-87.699098366,"(41.784493498, -87.699098366)"
13378459,JH163114,02/20/2024 12:00:00 AM,020XX S MORGAN ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1235,012,25,31,08B,1170009,1890437,2024,02/27/2024 03:41:42 PM,41.854855548,-87.651474466,"(41.854855548, -87.651474466)"
13375298,JH160077,02/20/2024 12:00:00 AM,001XX W SCHILLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1821,018,2,8,14,1174717,1909726,2024,02/27/2024 03:41:42 PM,41.907681838,-87.633616971,"(41.907681838, -87.633616971)"
13374714,JH159229,02/20/2024 12:00:00 AM,017XX W 63RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0725,007,15,67,14,1166001,1862913,2024,02/27/2024 03:41:42 PM,41.779413066,-87.666968951,"(41.779413066, -87.666968951)"
13377212,JH162035,02/20/2024 12:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,false,true,0312,003,20,69,08B,1180044,1861789,2024,02/27/2024 03:41:42 PM,41.776018543,-87.615520426,"(41.776018543, -87.615520426)"
13374885,JH159658,02/20/2024 12:00:00 AM,042XX S SACRAMENTO AVE,0460,BATTERY,SIMPLE,APARTMENT,true,false,0921,009,12,58,08B,1157062,1876359,2024,02/27/2024 03:41:42 PM,41.816496143,-87.699377002,"(41.816496143, -87.699377002)"
13375703,JH160548,02/20/2024 12:00:00 AM,020XX W GARFIELD BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0715,007,16,67,07,1163765,1868048,2024,02/27/2024 03:41:42 PM,41.793551425,-87.675022265,"(41.793551425, -87.675022265)"
13377899,JH161231,02/20/2024 12:00:00 AM,018XX S KILDARE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1012,010,24,29,08B,1147921,1890644,2024,02/27/2024 03:41:42 PM,41.855876289,-87.732542184,"(41.855876289, -87.732542184)"
13374430,JH158751,02/20/2024 12:00:00 AM,010XX E 73RD ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,0324,003,5,69,26,1184588,1856829,2024,02/27/2024 03:41:42 PM,41.762302554,-87.599017921,"(41.762302554, -87.599017921)"
13375826,JH160664,02/20/2024 12:00:00 AM,042XX S MICHIGAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,false,false,0213,002,3,38,14,1177865,1876850,2024,02/27/2024 03:41:42 PM,41.817396985,-87.623052201,"(41.817396985, -87.623052201)"
13376459,JH161451,02/20/2024 12:00:00 AM,014XX S WABASH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,0131,001,3,33,11,1176993,1893702,2024,02/27/2024 03:41:42 PM,41.863659876,-87.625741636,"(41.863659876, -87.625741636)"
13375140,JH159895,02/20/2024 12:00:00 AM,128XX S ESCANABA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0433,004,10,55,26,1197420,1820404,2024,02/27/2024 03:41:42 PM,41.662038818,-87.553197378,"(41.662038818, -87.553197378)"
13374014,JH158521,02/20/2024 12:00:00 AM,030XX S AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1031,010,22,30,08B,1151191,1884104,2024,02/27/2024 03:41:42 PM,41.837866301,-87.720710813,"(41.837866301, -87.720710813)"
13374762,JH158969,02/20/2024 12:00:00 AM,006XX W ROOSEVELT RD,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SMALL RETAIL STORE,false,true,0124,001,28,28,08B,1172257,1894956,2024,02/27/2024 03:41:42 PM,41.867206743,-87.643090037,"(41.867206743, -87.643090037)"
13376915,JH161941,02/20/2024 12:00:00 AM,081XX S SAGINAW AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0422,004,7,46,07,1195255,1851522,2024,02/27/2024 03:41:42 PM,41.747483217,-87.560097447,"(41.747483217, -87.560097447)"
13374365,JH158941,02/20/2024 12:00:00 AM,002XX N CENTRAL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,1512,015,29,25,26,1139003,1901091,2024,02/27/2024 03:41:42 PM,41.884710837,-87.765022234,"(41.884710837, -87.765022234)"
13380591,JH166365,02/20/2024 12:00:00 AM,055XX S EVERETT AVE,0580,STALKING,SIMPLE,RESIDENCE,false,false,0235,002,5,41,08A,1188984,1868687,2024,02/28/2024 03:40:28 PM,41.79473773,-87.582526759,"(41.79473773, -87.582526759)"
13387892,JH175187,02/20/2024 12:00:00 AM,044XX S MOZART ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,0922,009,12,58,06,,,2024,03/05/2024 03:41:00 PM,,,
13374437,JH158778,02/20/2024 12:01:00 AM,057XX W 56TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0811,008,13,56,07,1138859,1866875,2024,02/28/2024 03:41:06 PM,41.790819572,-87.766380377,"(41.790819572, -87.766380377)"
13377908,JH163242,02/20/2024 12:01:00 AM,0000X W HURON ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,true,1832,018,42,8,06,1175589,1905054,2024,02/28/2024 03:41:06 PM,41.894842078,-87.630554342,"(41.894842078, -87.630554342)"
13376113,JH161016,02/20/2024 12:01:00 AM,096XX S JEFFERY AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0431,004,7,51,08B,1191194,1841525,2024,02/29/2024 03:40:49 PM,41.720149678,-87.575300498,"(41.720149678, -87.575300498)"
13387480,JH174759,02/20/2024 12:01:00 AM,004XX E WATERSIDE DR,1110,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,false,false,0114,001,42,32,11,,,2024,03/04/2024 03:41:16 PM,,,
13374031,JH158528,02/20/2024 12:02:00 AM,067XX S MERRILL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,0331,003,5,43,15,1191707,1860606,2024,02/28/2024 03:41:06 PM,41.772497208,-87.572803836,"(41.772497208, -87.572803836)"
13374050,JH158550,02/20/2024 12:03:00 AM,008XX W BUENA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1915,019,46,3,08B,1169515,1928188,2024,02/28/2024 03:41:06 PM,41.958457273,-87.652187364,"(41.958457273, -87.652187364)"
13374027,JH158560,02/20/2024 12:06:00 AM,008XX E 85TH ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,true,false,0632,006,8,44,26,1183245,1848794,2024,02/28/2024 03:41:06 PM,41.740285026,-87.604189714,"(41.740285026, -87.604189714)"
13374064,JH158530,02/20/2024 12:10:00 AM,036XX W GRACE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1732,017,30,16,06,1151504,1925020,2024,02/28/2024 03:41:06 PM,41.950137811,-87.71848635,"(41.950137811, -87.71848635)"
13374021,JH158539,02/20/2024 12:10:00 AM,036XX W ROOSEVELT RD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,false,false,1133,011,24,29,15,1152416,1894470,2024,02/28/2024 03:41:06 PM,41.866287783,-87.715942202,"(41.866287783, -87.715942202)"
13374016,JH158535,02/20/2024 12:13:00 AM,055XX W LAKE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1523,015,37,25,08B,1139318,1902196,2024,02/28/2024 03:41:06 PM,41.887737367,-87.763838562,"(41.887737367, -87.763838562)"
13374075,JH158540,02/20/2024 12:20:00 AM,001XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1224,012,27,28,14,1166423,1899523,2024,02/28/2024 03:41:06 PM,41.879865689,-87.664376711,"(41.879865689, -87.664376711)"
13374116,JH158537,02/20/2024 12:20:00 AM,061XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0311,003,20,40,08A,1179972,1864463,2024,02/28/2024 03:41:06 PM,41.783357911,-87.615702563,"(41.783357911, -87.615702563)"
13374047,JH158571,02/20/2024 12:21:00 AM,025XX W AUGUSTA BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,CAR WASH,false,false,1211,012,36,24,14,1159354,1906568,2024,02/28/2024 03:41:06 PM,41.899346054,-87.690139239,"(41.899346054, -87.690139239)"
13374121,JH158543,02/20/2024 12:25:00 AM,063XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,true,0312,003,20,42,05,1181985,1863043,2024,02/28/2024 03:41:06 PM,41.77941496,-87.608366193,"(41.77941496, -87.608366193)"
13374041,JH158548,02/20/2024 12:25:00 AM,076XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0421,004,7,43,14,1196662,1855467,2024,02/28/2024 03:41:06 PM,41.758273773,-87.554811094,"(41.758273773, -87.554811094)"
13374068,JH158542,02/20/2024 12:29:00 AM,044XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1113,011,28,26,08B,1146741,1900125,2024,02/28/2024 03:41:06 PM,41.881915886,-87.73663151,"(41.881915886, -87.73663151)"
13374410,JH159001,02/20/2024 12:30:00 AM,058XX N KENMORE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,false,false,2022,020,48,77,04A,1168188,1938967,2024,02/28/2024 03:41:06 PM,41.988064008,-87.656752921,"(41.988064008, -87.656752921)"
13374059,JH158545,02/20/2024 12:37:00 AM,048XX W FOSTER AVE,0610,BURGLARY,FORCIBLE ENTRY,DRUG STORE,false,false,1621,016,39,12,05,1143314,1934144,2024,02/28/2024 03:41:06 PM,41.975332101,-87.748363308,"(41.975332101, -87.748363308)"
13374283,JH158934,02/20/2024 12:50:00 AM,027XX W 35TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0911,009,12,58,07,1158714,1881338,2024,02/28/2024 03:41:06 PM,41.830125519,-87.693180964,"(41.830125519, -87.693180964)"
13374178,JH158746,02/20/2024 01:00:00 AM,104XX S COTTAGE GROVE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,false,false,0512,005,9,50,11,1182527,1835663,2024,02/28/2024 03:41:06 PM,41.704268643,-87.607226143,"(41.704268643, -87.607226143)"
13375001,JH159689,02/20/2024 01:00:00 AM,020XX S DESPLAINES ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,false,false,1235,012,25,31,07,1172384,1890517,2024,02/28/2024 03:41:06 PM,41.85502299,-87.642754884,"(41.85502299, -87.642754884)"
13374109,JH158653,02/20/2024 01:00:00 AM,082XX S EBERHART AVE,0810,THEFT,OVER $500,STREET,false,false,0631,006,6,44,06,1181011,1850390,2024,02/28/2024 03:41:06 PM,41.744716282,-87.612325759,"(41.744716282, -87.612325759)"
13374118,JH158570,02/20/2024 01:00:00 AM,064XX S KENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0314,003,20,42,14,1186179,1862494,2024,02/28/2024 03:41:06 PM,41.777810401,-87.593008043,"(41.777810401, -87.593008043)"
13376601,JH161630,02/20/2024 01:00:00 AM,031XX W BELLE PLAINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1724,017,33,16,07,1154890,1927090,2024,02/28/2024 03:41:06 PM,41.955750698,-87.705983996,"(41.955750698, -87.705983996)"
13374663,JH159415,02/20/2024 01:00:00 AM,011XX W 94TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2222,022,21,73,14,1170425,1842457,2024,02/28/2024 03:41:06 PM,41.723183869,-87.651344516,"(41.723183869, -87.651344516)"
13381803,JH168019,02/20/2024 01:00:00 AM,023XX S INDIANA AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,0132,001,4,33,06,1177990,1888925,2024,02/29/2024 03:40:49 PM,41.85052887,-87.622226987,"(41.85052887, -87.622226987)"
13374046,JH158556,02/20/2024 01:13:00 AM,024XX W LEXINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,true,false,1135,011,28,28,14,1160319,1896633,2024,02/28/2024 03:41:06 PM,41.872063632,-87.686869706,"(41.872063632, -87.686869706)"
13374130,JH158559,02/20/2024 01:20:00 AM,025XX W SUPERIOR ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,false,false,1221,012,36,24,05,1159419,1904910,2024,02/28/2024 03:41:06 PM,41.894795025,-87.689946163,"(41.894795025, -87.689946163)"
13374091,JH158555,02/20/2024 01:21:00 AM,078XX S BURNHAM AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,"VEHICLE - OTHER RIDE SHARE SERVICE (LYFT, UBER, ETC.)",false,false,0421,004,7,43,04B,1196081,1853584,2024,02/28/2024 03:41:06 PM,41.753121092,-87.557002632,"(41.753121092, -87.557002632)"
13375152,JH158597,02/20/2024 01:30:00 AM,022XX N KILDARE AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,false,false,2522,025,35,20,04B,1147350,1914565,2024,02/28/2024 03:41:06 PM,41.921529123,-87.734024826,"(41.921529123, -87.734024826)"
13374032,JH158568,02/20/2024 01:30:00 AM,051XX W WASHINGTON BLVD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1533,015,28,25,03,1141960,1900001,2024,02/28/2024 03:41:06 PM,41.881665492,-87.754190562,"(41.881665492, -87.754190562)"
13376024,JH160943,02/20/2024 01:30:00 AM,072XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,false,false,1631,016,29,17,14,1127333,1920433,2024,02/28/2024 03:41:06 PM,41.937991978,-87.807441549,"(41.937991978, -87.807441549)"
13374099,JH158566,02/20/2024 01:32:00 AM,049XX N WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2031,020,40,4,08B,1159467,1932805,2024,02/28/2024 03:41:06 PM,41.971339779,-87.688999912,"(41.971339779, -87.688999912)"
13382405,JH165323,02/20/2024 01:37:00 AM,043XX W IOWA ST,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,false,true,1111,011,37,23,02,1147429,1905647,2024,03/01/2024 03:41:18 PM,41.897055712,-87.733963526,"(41.897055712, -87.733963526)"
13374067,JH158562,02/20/2024 01:38:00 AM,061XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2433,024,40,77,08B,1164531,1941072,2024,02/28/2024 03:41:06 PM,41.993918675,-87.670143652,"(41.993918675, -87.670143652)"
13374388,JH159055,02/20/2024 02:00:00 AM,076XX S LOOMIS BLVD,0810,THEFT,OVER $500,STREET,false,false,0612,006,17,71,06,1168321,1854130,2024,02/28/2024 03:41:06 PM,41.75526173,-87.658716114,"(41.75526173, -87.658716114)"
13374060,JH158587,02/20/2024 02:00:00 AM,014XX N LATROBE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2532,025,37,25,07,1141102,1909071,2024,02/28/2024 03:41:06 PM,41.906570507,-87.757117486,"(41.906570507, -87.757117486)"
13375755,JH160731,02/20/2024 02:00:00 AM,084XX S DREXEL AVE,0810,THEFT,OVER $500,STREET,false,false,0632,006,8,44,06,1183692,1849292,2024,02/28/2024 03:41:06 PM,41.741641188,-87.602536482,"(41.741641188, -87.602536482)"
13375545,JH160244,02/20/2024 02:00:00 AM,058XX S KOSTNER AVE,0810,THEFT,OVER $500,STREET,false,false,0813,008,13,62,06,1148032,1865544,2024,02/28/2024 03:41:06 PM,41.786996174,-87.732778704,"(41.786996174, -87.732778704)"
13375270,JH160000,02/20/2024 02:00:00 AM,013XX S LAWNDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1011,010,24,29,08B,1151923,1893461,2024,02/28/2024 03:41:06 PM,41.863528686,-87.717778622,"(41.863528686, -87.717778622)"
13374076,JH158572,02/20/2024 02:03:00 AM,019XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,false,false,1424,014,1,24,14,1163065,1908002,2024,02/28/2024 03:41:06 PM,41.903203902,-87.676468476,"(41.903203902, -87.676468476)"
13374061,JH158575,02/20/2024 02:18:00 AM,004XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,STREET,false,false,1132,011,28,26,03,1149796,1897641,2024,02/28/2024 03:41:06 PM,41.875040676,-87.725478099,"(41.875040676, -87.725478099)"
13374052,JH158576,02/20/2024 02:26:00 AM,001XX N MENARD AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1512,015,29,25,08A,1137694,1900373,2024,02/28/2024 03:41:06 PM,41.882764239,-87.76984646,"(41.882764239, -87.76984646)"
13374512,JH159183,02/20/2024 02:30:00 AM,031XX W HOOD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,false,false,2413,024,50,2,05,1154389,1940662,2024,02/28/2024 03:41:06 PM,41.993003084,-87.70746127,"(41.993003084, -87.70746127)"
13374062,JH158590,02/20/2024 02:59:00 AM,057XX S CICERO AVE,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA,true,false,0813,008,13,56,26,1145654,1866253,2024,02/28/2024 03:41:06 PM,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
13374079,JH158586,02/20/2024 03:00:00 AM,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,1431,014,1,22,06,1159682,1913243,2024,02/28/2024 03:41:06 PM,41.917656022,-87.688750258,"(41.917656022, -87.688750258)"
13375087,JH159589,02/20/2024 03:00:00 AM,076XX S BLACKSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0411,004,8,43,07,1187536,1854442,2024,02/28/2024 03:41:06 PM,41.755682842,-87.588289016,"(41.755682842, -87.588289016)"
13375421,JH160142,02/20/2024 03:00:00 AM,006XX W 61ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0711,007,16,68,14,1173064,1864110,2024,02/28/2024 03:41:06 PM,41.782544658,-87.641039917,"(41.782544658, -87.641039917)"
13382453,JH158593,02/20/2024 03:07:00 AM,057XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT PARKING LOT,false,false,0813,008,13,56,14,1146170,1866252,2024,03/01/2024 03:41:18 PM,41.788974528,-87.73958799,"(41.788974528, -87.73958799)"
13374072,JH158588,02/20/2024 03:11:00 AM,001XX E 114TH PL,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0531,005,9,49,04A,1179379,1829080,2024,02/28/2024 03:41:06 PM,41.686276224,-87.618953447,"(41.686276224, -87.618953447)"
13374229,JH158591,02/20/2024 03:15:00 AM,013XX N MILWAUKEE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1433,014,1,24,05,1164320,1909311,2024,02/28/2024 03:41:06 PM,41.906769429,-87.671821535,"(41.906769429, -87.671821535)"
13374223,JH158659,02/20/2024 03:22:00 AM,033XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),false,false,1422,014,26,23,14,1153747,1910434,2024,02/28/2024 03:41:06 PM,41.910068218,-87.710630666,"(41.910068218, -87.710630666)"
13375654,JH160489,02/20/2024 03:30:00 AM,023XX N WAYNE AVE,0610,BURGLARY,FORCIBLE ENTRY,ALLEY,false,false,1811,018,2,7,05,1166925,1915669,2024,02/28/2024 03:41:06 PM,41.924160638,-87.66206954,"(41.924160638, -87.66206954)"
13378097,JH163128,02/20/2024 03:30:00 AM,029XX N SEELEY AVE,0810,THEFT,OVER $500,STREET,false,false,1931,019,32,5,06,1162175,1919452,2024,02/28/2024 03:41:06 PM,41.934642137,-87.679416927,"(41.934642137, -87.679416927)"
13374157,JH158603,02/20/2024 03:35:00 AM,077XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0834,008,18,70,08B,1150863,1852822,2024,02/28/2024 03:41:06 PM,41.752030205,-87.722729735,"(41.752030205, -87.722729735)"
13374081,JH158600,02/20/2024 03:41:00 AM,050XX S FORRESTVILLE AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,APARTMENT,false,false,0223,002,20,38,17,1180782,1871508,2024,02/28/2024 03:41:06 PM,41.802671436,-87.612516288,"(41.802671436, -87.612516288)"
27989,JH158405,02/20/2024 03:42:00 AM,002XX S HAMILTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1225,012,27,28,01A,1162105,1898914,2024,02/28/2024 03:41:06 PM,41.878285802,-87.680248828,"(41.878285802, -87.680248828)"
13374597,JH159281,02/20/2024 03:50:00 AM,016XX W SHERWIN AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,2423,024,49,1,06,1164156,1948718,2024,02/28/2024 03:41:06 PM,42.014907434,-87.671305577,"(42.014907434, -87.671305577)"
13374571,JH159293,02/20/2024 03:52:00 AM,054XX N NORMANDY AVE,0810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,false,false,1613,016,41,10,06,1130932,1935729,2024,02/28/2024 03:41:06 PM,41.979904481,-87.79386032,"(41.979904481, -87.79386032)"
13374345,JH158920,02/20/2024 04:00:00 AM,015XX S STATE ST,0810,THEFT,OVER $500,STREET,false,false,0131,001,3,33,06,1176580,1892965,2024,02/28/2024 03:41:06 PM,41.861646831,-87.627279966,"(41.861646831, -87.627279966)"
13374498,JH158683,02/20/2024 04:00:00 AM,004XX W 35TH ST,0810,THEFT,OVER $500,CTA TRAIN,false,false,0915,009,11,60,06,1174015,1881728,2024,02/28/2024 03:41:06 PM,41.830869115,-87.63702998,"(41.830869115, -87.63702998)"
13374215,JH158604,02/20/2024 04:15:00 AM,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,true,false,1431,014,1,22,06,1159682,1913243,2024,02/28/2024 03:41:06 PM,41.917656022,-87.688750258,"(41.917656022, -87.688750258)"
13374335,JH158900,02/20/2024 04:30:00 AM,015XX W 59TH ST,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,0713,007,16,67,03,1166905,1865597,2024,02/28/2024 03:41:06 PM,41.786759025,-87.663578136,"(41.786759025, -87.663578136)"
13375149,JH158607,02/20/2024 04:30:00 AM,014XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,1215,012,27,24,05,1166551,1905450,2024,02/28/2024 03:41:06 PM,41.896127078,-87.663736891,"(41.896127078, -87.663736891)"
13374108,JH158613,02/20/2024 04:44:00 AM,055XX N KENMORE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2023,020,48,77,08B,1168250,1936946,2024,02/28/2024 03:41:06 PM,41.982516992,-87.656583616,"(41.982516992, -87.656583616)"
13374096,JH158621,02/20/2024 04:45:00 AM,060XX S WHIPPLE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,false,false,0823,008,15,66,03,1157086,1864372,2024,02/28/2024 03:41:06 PM,41.7836017,-87.699613143,"(41.7836017, -87.699613143)"
13374138,JH158608,02/20/2024 04:50:00 AM,016XX N TRIPP AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2534,025,26,23,03,1147804,1910529,2024,02/28/2024 03:41:06 PM,41.910445227,-87.732460596,"(41.910445227, -87.732460596)"
13374349,JH158986,02/20/2024 05:00:00 AM,018XX S KOMENSKY AVE,0810,THEFT,OVER $500,STREET,false,false,1012,010,24,29,06,1149681,1890607,2024,02/28/2024 03:41:06 PM,41.855740782,-87.726083018,"(41.855740782, -87.726083018)"
13374095,JH158616,02/20/2024 05:05:00 AM,026XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,STREET,false,false,1033,010,24,30,08B,1158136,1886128,2024,02/28/2024 03:41:06 PM,41.843281635,-87.695171094,"(41.843281635, -87.695171094)"
13374165,JH158679,02/20/2024 05:10:00 AM,014XX N BOSWORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1433,014,1,24,14,1165797,1909615,2024,02/28/2024 03:41:06 PM,41.907572241,-87.666387244,"(41.907572241, -87.666387244)"
13374151,JH158685,02/20/2024 05:12:00 AM,040XX W CORTLAND ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,2534,025,26,20,03,1149189,1912319,2024,02/28/2024 03:41:06 PM,41.915330422,-87.727326126,"(41.915330422, -87.727326126)"
13374231,JH158850,02/20/2024 05:13:00 AM,041XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),false,false,0213,002,3,38,07,1179115,1877722,2024,02/28/2024 03:41:06 PM,41.819761379,-87.618440277,"(41.819761379, -87.618440277)"
13374105,JH158627,02/20/2024 05:15:00 AM,028XX W JACKSON BLVD,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,false,false,1124,011,27,27,08B,1157560,1898567,2024,02/28/2024 03:41:06 PM,41.877427291,-87.696946533,"(41.877427291, -87.696946533)"
13374203,JH158649,02/20/2024 05:30:00 AM,056XX W AUGUSTA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1511,015,29,25,07,1138750,1906112,2024,02/28/2024 03:41:06 PM,41.898493685,-87.765829353,"(41.898493685, -87.765829353)"
13374576,JH158773,02/20/2024 05:30:00 AM,119XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,false,false,0532,005,9,53,08B,1178981,1825999,2024,02/28/2024 03:41:06 PM,41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
13374184,JH158713,02/20/2024 05:30:00 AM,062XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0825,008,16,66,08B,1160109,1863284,2024,02/28/2024 03:41:06 PM,41.780554403,-87.688559598,"(41.780554403, -87.688559598)"
13374104,JH158632,02/20/2024 05:31:00 AM,0000X S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1124,011,28,27,08B,1155056,1899700,2024,02/28/2024 03:41:06 PM,41.880586939,-87.706110174,"(41.880586939, -87.706110174)"
